Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
PX,"Praxair, Inc.",117.18,$33.42B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/px
KWR,Quaker Chemical Corporation,104.21,$1.38B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kwr
RYAM,Rayonier Advanced Materials Inc.,12.85,$555.93M,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ryam
REX,REX American Resources Corporation,82.33,$541.9M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rex
ROG,Rogers Corporation,55.72,$1.01B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rog
SEE,Sealed Air Corporation,44.62,$8.78B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/see
SXT,Sensient Technologies Corporation,72.29,$3.24B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sxt
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",50.63,$5.47B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shi
TSE,Trinseo S.A.,54.53,$2.53B,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tse
TROX,Tronox Limited,8.04,$934.36M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/trox
VHI,"Valhi, Inc.",2.09,$708.84M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vhi
VVV,Valvoline Inc.,23.28,$4.66B,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vvv
VSM,"Versum Materials, Inc.",22.46,$2.43B,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vsm
GRA,W.R. Grace & Co.,69.01,$4.85B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gra
WLK,Westlake Chemical Corporation,52.35,$6.74B,2004,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlk
WLKP,Westlake Chemical Partners LP,22.98,$621.83M,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlkp
ABT,Abbott Laboratories,40.79,$59.96B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abt
ABBV,AbbVie Inc.,60.17,$97.99B,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abbv
AGN,Allergan plc.,227.55,$90.1B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agn
AZN,Astrazeneca PLC,30.59,$77.39B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/azn
AXON          ,Axovant Sciences Ltd.,13,$1.29B,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/axon
BMY,Bristol-Myers Squibb Company,49.77,$83.16B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmy
CBM,Cambrex Corporation,41.45,$1.33B,1987,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbm
CTLT,"Catalent, Inc.",23.58,$2.94B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ctlt
RDY,Dr. Reddy&#39;s Laboratories Ltd,45.07,$7.46B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdy
LLY,Eli Lilly and Company,79.27,$87.5B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lly
EBS,"Emergent Biosolutions, Inc.",29.24,$1.18B,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ebs
GSK,GlaxoSmithKline PLC,41.68,$101.54B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gsk
JNJ,Johnson & Johnson,117.56,$321.63B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnj
KDMN,"Kadmon Holdings, Inc.",6.36,$286.7M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kdmn
LCI,Lannett Co Inc,24.85,$916.78M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lci
MNK,Mallinckrodt plc,65.82,$7.09B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnk
MRK,"Merck & Company, Inc.",62.14,$171.83B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk
NVS,Novartis AG,76.09,$181.19B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,39.58,$102.91B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo
PTHN,Patheon N.V.,27.52,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pthn
PRGO,Perrigo Company,86.39,$12.38B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prgo
PFE,"Pfizer, Inc.",32.66,$198.1B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfe
PBH,"Prestige Brand Holdings, Inc.",47.35,$2.51B,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pbh
PBYI,Puma Biotechnology Inc,54.35,$1.77B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pbyi
SNY,Sanofi,37.75,$97.18B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sny
TARO,Taro Pharmaceutical Industries Ltd.,105.06,$4.49B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/taro
TEVA,Teva Pharmaceutical Industries Limited,42.96,$39.27B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/teva
VRX,"Valeant Pharmaceuticals International, Inc.",22.18,$7.57B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrx
ZTS,Zoetis Inc.,50.18,$24.84B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zts
ASC,Ardmore Shipping Corporation,6.61,$221.37M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/asc
BIP,Brookfield Infrastructure Partners LP,34.02,$8.28B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/bip
CCL,Carnival Corporation,46.15,$34.8B,1987,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/ccl
CUK,Carnival Corporation,46.21,$34.85B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/cuk
CMRE,Costamare Inc.,7.25,$548.81M,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/cmre
DAC,Danaos Corporation,2.38,$261.32M,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dac
DHT,"DHT Holdings, Inc.",4.2,$392.14M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dht
DSX,Diana Shipping inc.,2.56,$211.32M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsx
DSXN,Diana Shipping inc.,21.4994,n/a,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsxn
LPG,Dorian LPG Ltd.,6.45,$354.51M,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/lpg
DLNG,Dynagas LNG Partners LP,15.2,$539.45M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/dlng
EURN,Euronav NV,7.9,$1.26B,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/eurn
FRO,Frontline Ltd.,7.48,$1.17B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/fro
GLOG,GasLog LP.,16.37,$1.32B,2012,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glog
GLOP,GasLog Partners LP,20.49,$719.13M,2014,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glop
GNK,Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ,5.36,$39.42M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gnk
GNRT,"Gener8 Maritime, Inc.",5.08,$420.02M,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gnrt
GD,General Dynamics Corporation,151.34,$46.2B,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/gd
GSL,"Global Ship Lease, Inc.",1.42,$78.05M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gsl
HMLP,Hoegh LNG Partners LP,18.8,$494.67M,2014,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/hmlp
HOS,Hornbeck Offshore Services,5.87,$213.3M,2004,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/hos
HII,"Huntington Ingalls Industries, Inc.",156.6,$7.33B,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/hii
KEN,Kenon Holdings Ltd.,11.11,$596.54M,2015,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/ken
KEX,Kirby Corporation,58.58,$3.15B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/kex
KNOP,KNOT Offshore Partners LP,21.01,$571.35M,2013,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/knop
MPX,Marine Products Corporation,8.94,$342.9M,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mpx
MATX,"Matson, Inc.",40.07,$1.72B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/matx
NVGS,Navigator Holdings Ltd.,7.18,$398.04M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,1.31,$197.53M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,1.1,$120.49M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm
NMM,Navios Maritime Partners LP,1.35,$112.16M,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm
NAO,Nordic American Offshore Ltd,3.55,$73.53M,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nao
NAT,Nordic American Tankers Limited,8.99,$802.98M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat
OSG,"Overseas Shipholding Group, Inc.",9.85,$689.93M,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/osg
RCL,Royal Caribbean Cruises Ltd.,69.98,$15.06B,1993,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rcl
SB,"Safe Bulkers, Inc",1.355,$113.11M,2008,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sb
SALT,Scorpio Bulkers Inc.,3.79,$275.59M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/salt
SLTB,Scorpio Bulkers Inc.,21,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sltb
SBNA,Scorpio Tankers Inc.,23.49,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbna
SBNB,Scorpio Tankers Inc.,25.55,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbnb
STNG,Scorpio Tankers Inc.,4.36,$751.57M,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/stng
CKH,"SEACOR Holdings, Inc.",58.24,$1.01B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ckh
SSW,Seaspan Corporation,13.32,$1.4B,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ssw
SSWN,Seaspan Corporation,25.29,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sswn
SFL,Ship Finance International Limited,14,$1.31B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sfl
TK,Teekay Corporation,8.18,$693.93M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tk
TGP,Teekay LNG Partners L.P.,15.32,$1.22B,2005,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tgp
TOO,Teekay Offshore Partners L.P.,6.14,$843.64M,2006,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/too
TNK,Teekay Tankers Ltd.,2.63,$411.07M,2007,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tnk
TDW,Tidewater Inc.,3.07,$144.5M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tdw
TNP,Tsakos Energy Navigation Ltd,4.9,$427.96M,2002,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tnp
BRFS,BRF S.A.,17.21,$13.75B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/brfs
HRL,Hormel Foods Corporation,37.92,$20.07B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/hrl
IBA,"Industrias Bachoco, S.A. de C.V.",51.65,$2.58B,1997,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/iba
LUK,Leucadia National Corporation,18.97,$6.84B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/luk
TSN,"Tyson Foods, Inc.",71.58,$26.3B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsn
TSNU,"Tyson Foods, Inc.",78.24,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsnu
AAC,"AAC Holdings, Inc.",17.11,$405.53M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aac
AET,Aetna Inc.,109.64,$38.46B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aet
ANTM,"Anthem, Inc.",121.09,$31.87B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/antm
ANTX,"Anthem, Inc.",42.07,$11.07B,2015,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/antx
CNC,Centene Corporation,60.06,$10.25B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/cnc
CI,Cigna Corporation,120.9,$31.02B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ci
ENZ,"Enzo Biochem, Inc.",5.63,$260.47M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/enz
HUM,Humana Inc.,170.82,$25.46B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/hum
NVTA,Invitae Corporation,7.77,$250.7M,2015,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/nvta
LH,Laboratory Corporation of America Holdings,135.79,$13.89B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/lh
MOH,Molina Healthcare Inc,55.98,$3.18B,2003,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/moh
OMI,"Owens & Minor, Inc.",32.97,$2.06B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/omi
DGX,Quest Diagnostics Incorporated,83.17,$11.56B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/dgx
UNH,UnitedHealth Group Incorporated,133.92,$127.54B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/unh
UAM,Universal American Corp.,7.5,$487.91M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/uam
WCG,"WellCare Health Plans, Inc.",113.83,$5.04B,2004,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/wcg
MMM,3M Company,170.33,$102.95B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmm
BAX,Baxter International Inc.,47.45,$25.81B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax
BDX,"Becton, Dickinson and Company",171.93,$36.61B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx
BSX,Boston Scientific Corporation,22.95,$31.23B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bsx
BCR,"C.R. Bard, Inc.",219.8,$16.15B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bcr
CMN,Cantel Medical Corp.,75.56,$3.15B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cmn
CRY,"CryoLife, Inc.",16.81,$573.39M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cry
GI,"EndoChoice Holdings, Inc.",7.97,$207.6M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gi
GKOS,Glaukos Corporation,35.62,$1.18B,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gkos
GMED,"Globus Medical, Inc.",22.97,$2.2B,2012,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gmed
HAE,Haemonetics Corporation,34.15,$1.75B,1991,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/hae
HRC,Hill-Rom Holdings Inc,59.58,$3.9B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/hrc
NVRO,Nevro Corp.,98.9,$2.82B,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvro
PEN,"Penumbra, Inc.",70.93,$2.2B,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/pen
RMD,ResMed Inc.,64.65,$9.1B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rmd
SYK,Stryker Corporation,113.65,$42.54B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk
TFX,Teleflex Incorporated,168.81,$7.43B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx
CHE,Chemed Corp.,139.8,$2.26B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/che
CIVI,"Civitas Solutions, Inc.",18.3,$679.5M,2014,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/civi
CCM,Concord Medical Services Holdings Limited,4.28,$189.74M,2009,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/ccm
CVS,CVS Health Corporation,88.8,$94.68B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/cvs
DPLO,"Diplomat Pharmacy, Inc.",27.68,$1.84B,2014,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/dplo
PMC,Pharmerica Corporation,27.11,$834.04M,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/pmc
RAD,Rite Aid Corporation,7.06,$7.43B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/rad
TDOC,"Teladoc, Inc.",15.77,$720.77M,2015,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/tdoc
USPH,"U.S. Physical Therapy, Inc.",62.94,$788.02M,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/usph
AA,Alcoa Inc.,26.44,$11.59B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/aa
AME,"AMTEK, Inc.",45.84,$10.65B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/ame
BHI,Baker Hughes Incorporated,51.75,$22.14B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi
B,"Barnes Group, Inc.",38.91,$2.1B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b
CAS,Castle (A.M.) & Co.,0.5889,$19.22M,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/cas
CIR,"CIRCOR International, Inc.",51.94,$853.03M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/cir
CSTM,Constellium N.V.,6.16,$650.03M,2013,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/cstm
CR,Crane Company,60.78,$3.55B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/cr
DRQ,"Dril-Quip, Inc.",55,$2.07B,1997,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/drq
NPO,EnPro Industries,55.97,$1.2B,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/npo
FTI,"FMC Technologies, Inc.",31.73,$7.16B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/fti
FET,"Forum Energy Technologies, Inc.",21.35,$1.95B,2012,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/fet
GNRC,Generac Holdlings Inc.,35.82,$2.36B,2010,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/gnrc
BRSS,"Global Brass and Copper Holdings, Inc.",30.4,$656.41M,2013,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/brss
GLF,"GulfMark Offshore, Inc.",1.55,$41.6M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/glf
HSC,Harsco Corporation,9.62,$771.28M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/hsc
MDR,"McDermott International, Inc.",5.21,$1.25B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mdr
MLI,"Mueller Industries, Inc.",31.17,$1.78B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mli
MWA,MUELLER WATER PRODUCTS,12.32,$1.99B,2006,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mwa
NOV,"National Oilwell Varco, Inc.",36.14,$13.65B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov
NCS,"NCI Building Systems, Inc.",14.58,$1.04B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs
NR,"Newpark Resources, Inc.",7.16,$605.16M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr
DNOW,NOW Inc.,21.8,$2.34B,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/dnow
OIS,"Oil States International, Inc.",32.27,$1.66B,2001,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/ois
PH,Parker-Hannifin Corporation,124.54,$16.68B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ph
PRLB,"Proto Labs, Inc.",55.02,$1.45B,2012,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/prlb
NX,Quanex Building Products Corporation,16.9,$578.33M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nx
RBC,Regal Beloit Corporation,59.55,$2.67B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/rbc
RS,Reliance Steel & Aluminum Co.,68.63,$4.98B,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/rs
RYI,Ryerson Holding Corporation,9.43,$349.85M,2014,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ryi
TKR,Timken Company (The),34.42,$2.69B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tkr
TG,Tredegar Corporation,18.7,$615.14M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tg
VMI,"Valmont Industries, Inc.",128.19,$2.9B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vmi
VEDL,Vedanta  Limited,11.42,$8.47B,2013,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vedl
WTS,"Watts Water Technologies, Inc.",62.27,$2.13B,1986,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wts
WFT,Weatherford International plc,5.96,$5.34B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/wft
ACM,AECOM,27.61,$4.24B,2007,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/acm
AJRD,"Aerojet Rocketdyne Holdings, Inc. ",17.04,$1.19B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ajrd
AMFW,Amec Plc Ord,7.49,$2.94B,2014,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/amfw
DCO,Ducommun Incorporated,21.37,$238.64M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/dco
EGL,"Engility Holdings, Inc.",30.12,$1.11B,2015,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/egl
