,rating_higher_8.5,imdbRating,imdbID,Title,Writer,Actors,Director,Plot,Metascore,Year,Month,imdbVotes,Gross_earnings,Runtime_min,Oscars_won,Language_English,Language_French,Language_German,Language_Spanish,Language_Italian,Language_Japanese,Language_Russian,Language_Latin,Language_Arabic,Language_Cantonese,Country_USA,Country_ UK,Country_ USA,Country_UK,Country_Japan,Country_Italy,Country_ France,Country_ Germany,Country_France,Country_ Spain,G,PG,PG-13,R,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Actor_robert_de_niro,Actor_harrison_ford,Actor_leonardo_dicaprio,Actor_clint_eastwood,Actor_tom_hanks,Actor_mark_hamill,Actor_james_stewart,Actor_christian_bale,Actor_matt_damon,Actor_joe_pesci,Actor_al_pacino,Actor_charles_chaplin,Actor_carrie_fisher,Actor_tom_hardy,Actor_morgan_freeman,Director_martin_scorsese,Director_alfred_hitchcock,Director_christopher_nolan,Director_stanley_kubrick,Director_steven_spielberg,Director_quentin_tarantino,Director_hayao_miyazaki,Director_billy_wilder,Director_akira_kurosawa,Director_sergio_leone,Director_charles_chaplin
196,0,8.4,tt0082096,Das Boot,"Wolfgang Petersen (screenplay), Lothar G. Buchheim (novel)","Jürgen Prochnow, Herbert Grönemeyer, Klaus Wennemann, Hubertus Bengsch",Wolfgang Petersen,"The claustrophobic world of a WWII German U-boat; boredom, filth, and sheer terror.",0.828281990673,-0.125397740922,-1.27766858678,-0.715260356252,-0.538791011403,0.609385121322,-0.590892866253,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,8.2,tt0434409,V for Vendetta,"Lilly Wachowski (screenplay), Lana Wachowski (screenplay), David Lloyd (graphic novel art)","Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry",James McTeigue,"In a future British tyranny, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow it with the help of a young woman.",0.2048104132,0.86588874858,-1.00087729848,1.16281321707,-0.0789624690225,0.0862813512516,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,8.2,tt0117951,Trainspotting,"Irvine Welsh (novel), John Hodge (screenplay)","Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd",Danny Boyle,"A wild, freeform, Rabelaisian trip through the darkest recesses of Edinburgh low-life, focusing on Mark Renton and his attempt to give up his heroin habit, and how the latter affects his relationship with family and friends: Sean Connery wannabe Sick Boy, dimbulb Spud, psycho Begbie, 14-year-old girlfriend Diane, and clean-cut athlete Tommy, who's never touched drugs but can't help being curious about them...",0.750348043489,0.494156315017,0.383079143003,0.190431007486,-0.499330028364,-1.08300942891,-0.590892866253,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,8.2,tt0077416,The Deer Hunter,"Michael Cimino (story), Deric Washburn (story), Louis Garfinkle (story), Quinn K. Redeker (story), Deric Washburn (screenplay)","Robert De Niro, John Cazale, John Savage, Christopher Walken",Michael Cimino,An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania.,0.490568219542,-0.24930855211,-1.27766858678,-0.522444534723,-0.627801422034,1.65559266146,1.65414082012,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,8.4,tt0910970,WALL·E,"Andrew Stanton (original story by), Pete Docter (original story by), Andrew Stanton (screenplay), Jim Reardon (screenplay)","Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard",Andrew Stanton,"In a distant, but not so unrealistic, future where mankind has abandoned earth because it has become covered with trash from products sold by the powerful multi-national Buy N Large corporation, WALL-E, a garbage collecting robot has been left to clean up the mess. Mesmerized with trinkets of Earth's history and show tunes, WALL-E is alone on Earth except for a sprightly pet cockroach. One day, EVE, a sleek (and dangerous) reconnaissance robot, is sent to Earth to find proof that life is once again sustainable. WALL-E falls in love with EVE. WALL-E rescues EVE from a dust storm and shows her a living plant he found amongst the rubble. Consistent with her ""directive"", EVE takes the plant and automatically enters a deactivated state except for a blinking green beacon. WALL-E, doesn't understand what has happened to his new friend, but, true to his love, he protects her from wind, rain, and lightning, even as she is unresponsive. One day a massive ship comes to reclaim EVE, but WALL-E, out of love or loneliness, hitches a ride on the outside of the ship to rescue EVE. The ship arrives back at a large space cruise ship, which is carrying all of the humans who evacuated Earth 700 years earlier. The people of Earth ride around this space resort on hovering chairs which give them a constant feed of TV and video chatting. They drink all of their meals through a straw out of laziness and/or bone loss, and are all so fat that they can barely move. When the auto-pilot computer, acting on hastily-given instructions sent many centuries before, tries to prevent the people of Earth from returning by stealing the plant, WALL-E, EVE, the portly captain, and a band of broken robots stage a mutiny.",1.03610584983,0.989799559767,-0.170503433591,0.935880484684,1.11460298711,-0.959926188889,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,8.6,tt0027977,Modern Times,Charles Chaplin,"Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford",Charles Chaplin,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,1.08806181462,-1.98405990874,-1.27766858678,-0.788835475653,-0.626530510272,-1.29840509893,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,0,8.3,tt0338013,Eternal Sunshine of the Spotless Mind,"Charlie Kaufman (story), Michel Gondry (story), Pierre Bismuth (story), Charlie Kaufman (screenplay)","Jim Carrey, Kate Winslet, Gerry Robert Byrne, Elijah Wood",Michel Gondry,"When their relationship turns sour, a couple undergoes a procedure to have each other erased from their memories. But it is only through the process of loss that they discover what they had to begin with.",0.906215937858,0.824585144851,-1.00087729848,0.783359389268,-0.362119102853,-0.652218088848,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,8.1,tt2278388,The Grand Budapest Hotel,"Stefan Zweig (inspired by the writings of), Wes Anderson (screenplay), Wes Anderson (story), Hugo Guinness (story)","Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody",Wes Anderson,"The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend.",0.880237955463,1.23762118214,-1.00087729848,0.221237318779,-0.167894209168,-0.929155378885,1.20513408284,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,8.1,tt1454029,The Help,"Tate Taylor (screenplay), Kathryn Stockett (novel)","Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer",Tate Taylor,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",0.2048104132,1.11371037096,0.383079143003,-0.263224588919,0.693407966859,0.51707269131,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,8.7,tt0099685,Goodfellas,"Nicholas Pileggi (book), Nicholas Pileggi (screenplay), Martin Scorsese (screenplay)","Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco",Martin Scorsese,"Henry Hill might be a small time gangster, who may have taken part in a robbery with Jimmy Conway and Tommy De Vito, two other gangsters who might have set their sights a bit higher. His two partners could kill off everyone else involved in the robbery, and slowly start to think about climbing up through the hierarchy of the Mob. Henry, however, might be badly affected by his partners' success, but will he consider stooping low enough to bring about the downfall of Jimmy and Tommy?",0.906215937858,0.246334692641,0.6598704313,0.963547638177,-0.263165910684,0.51707269131,-0.590892866253,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,0,8.1,tt0087884,"Paris, Texas","L.M. Kit Carson (adaptation), Sam Shepard","Harry Dean Stanton, Sam Berry, Bernhard Wicki, Dean Stockwell",Wim Wenders,"A man wanders out of the desert after a four year absence. His brother finds him, and together they return to L.A. to reunite the man with his young son. Soon after, he and the boy set out to locate the mother of the child, who left shortly after the man disappeared.",-1.40582449527,-0.00148692973426,0.6598704313,-1.06908659636,-0.627801422034,0.547843501314,-0.590892866253,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,8.2,tt0457430,Pan's Labyrinth,Guillermo del Toro,"Ivana Baquero, Sergi López, Maribel Verdú, Doug Jones",Guillermo del Toro,"In the falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",1.14001777941,0.907192352309,-1.55445987508,0.185373475475,-0.334893859885,-0.344509988806,0.75612734557,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,8.9,tt0060196,"The Good, the Bad and the Ugly","Luciano Vincenzoni (story), Sergio Leone (story), Agenore Incrocci (screenplay), Furio Scarpelli (screenplay), Luciano Vincenzoni (screenplay), Sergio Leone (screenplay), Mickey Knox (English version by)","Eli Wallach, Clint Eastwood, Lee Van Cleef, Aldo Giuffrè",Sergio Leone,A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,0.932193920252,-0.744951796861,1.49024429619,0.290490923393,-0.580311074694,0.978634841372,-0.590892866253,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,0,8.2,tt0112641,Casino,"Nicholas Pileggi (book), Nicholas Pileggi (screenplay), Martin Scorsese (screenplay)","Robert De Niro, Sharon Stone, Joe Pesci, James Woods",Martin Scorsese,"Greed, deception, money, power, and murder occur between two best friends, a mafia underboss and a casino owner, for a trophy wife over a gambling empire.",0.490568219542,0.452852711287,1.21345300789,-0.215747044111,-0.297406404405,1.50173861144,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,0,8.2,tt0050976,The Seventh Seal,"Ingmar Bergman (play), Ingmar Bergman (screenplay)","Gunnar Björnstrand, Bengt Ekerot, Nils Poppe, Max von Sydow",Ingmar Bergman,"A Knight and his squire are home from the crusades. Black Death is sweeping their country. As they approach home, Death appears to the knight and tells him it is his time. The knight challenges Death to a chess game for his life. The Knight and Death play as the cultural turmoil envelopes the people around them as they try, in different ways, to deal with the upheaval the plague has caused.",-1.40582449527,-1.11668423042,0.936661719597,-0.883678241356,-0.627801422034,-1.0214678089,-0.590892866253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,8.1,tt0092005,Stand by Me,"Stephen King (novel), Raynold Gideon (screenplay), Bruce A. Evans (screenplay)","Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell",Rob Reiner,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",-1.40582449527,0.0811202777242,0.383079143003,-0.400052851226,-0.220728069183,-1.23686347893,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,8.3,tt0017136,Metropolis,"Thea von Harbou (screenplay), Thea von Harbou (novel)","Alfred Abel, Gustav Fröhlich, Rudolf Klein-Rogge, Fritz Rasp",Fritz Lang,"Sometime in the future, the city of Metropolis is home to a Utopian society where its wealthy residents live a carefree life. One of those is Freder Fredersen. One day, he spots a beautiful woman with a group of children, she and the children who quickly disappear. Trying to follow her, he, oblivious to such, is horrified to find an underground world of workers, apparently who run the machinery which keeps the above ground Utopian world functioning. One of the few people above ground who knows about the world below is Freder's father, Joh Fredersen, who is the founder and master of Metropolis. Freder learns that the woman is Maria, who espouses the need to join the ""hands"" - the workers - to the ""head"" - those in power above - by a mediator or the ""heart"". Freder wants to help the plight of the workers in the want for a better life. But when Joh learns of what Maria is espousing and that Freder is joining their cause, Joh, with the assistance of an old colleague and now nemesis named Rotwang, an inventor, works toward quashing a supposed uprising, with Maria as the center of their plan. However, Joh is unaware that Rotwang has his own agenda. But if any of these plans includes the shut down of the machines, total anarchy could break loose both above ground and below.",1.14001777941,-2.3557923423,-1.00087729848,-0.883672329571,-0.627595617554,0.732468361339,-0.590892866253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,9.3,tt0111161,The Shawshank Redemption,"Stephen King (short story ""Rita Hayworth and Shawshank Redemption""), Frank Darabont (screenplay)","Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler",Frank Darabont,"Chronicles the experiences of a formerly successful banker as a prisoner in the gloomy jailhouse of Shawshank after being found guilty of a crime he did not commit. The film portrays the man's unique way of dealing with his new, torturous life; along the way he befriends a number of fellow prisoners, most notably a wise long-term inmate named Red.",0.672414096305,0.411549107558,0.936661719597,3.83896002118,-0.407154502862,0.393989451293,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,0,8.3,tt0040522,Bicycle Thieves,"Cesare Zavattini (story), Luigi Bartolini (novel), Oreste Biancoli (screenplay), Suso Cecchi D'Amico (screenplay), Vittorio De Sica (screenplay), Adolfo Franci (screenplay), Gherardo Gherardi (screenplay), Gerardo Guerrieri (screenplay), Cesare Zavattini (screenplay)","Lamberto Maggiorani, Enzo Staiola, Lianella Carell, Gino Saltamerenda",Vittorio De Sica,"Ricci, an unemployed man in the depressed post-WWII economy of Italy, gets at last a good job - for which he needs a bike - hanging up posters. But soon his bicycle is stolen. He and his son walk the streets of Rome, looking for the bicycle. Ricci finally manages to locate the thief but with no proof, he has to abandon his cause. But he and his son know perfectly well that without a bike, Ricci won't be able to keep his job.",-1.40582449527,-1.48841666399,1.49024429619,-0.934419091448,-0.625209461159,-1.23686347893,-0.590892866253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,9.0,tt0071562,The Godfather: Part II,"Francis Ford Coppola (screenplay), Mario Puzo (screenplay), Mario Puzo (novel)","Al Pacino, Robert Duvall, Diane Keaton, Robert De Niro",Francis Ford Coppola,"The continuing saga of the Corleone crime family tells the story of a young Vito Corleone growing up in Sicily and in 1910s New York; and follows Michael Corleone in the 1950s as he attempts to expand the family business into Las Vegas, Hollywood and Cuba.",0.672414096305,-0.414522967027,1.49024429619,1.14733912,-0.181703569148,2.24023805154,2.10314755739,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,8.2,tt0118715,The Big Lebowski,"Ethan Coen, Joel Coen","Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi","Joel Coen, Ethan Coen","""The Dude"" Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",0.386656289963,0.576763522475,-1.00087729848,0.38907584896,-0.492032256756,-0.37528079881,-0.590892866253,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,8.1,tt0052311,Touch of Evil,"Orson Welles (screenplay), Whit Masterson (based on the novel ""Badge Of Evil"" by)","Charlton Heston, Janet Leigh, Orson Welles, Joseph Calleia",Orson Welles,"Mexican Narcotics officer Ramon Miguel 'Mike' Vargas has to interrupt his honeymoon on the Mexican-US border when an American building contractor is killed after someone places a bomb in his car. He's killed on the US side of the border but it's clear that the bomb was planted on the Mexican side. As a result, Vargas delays his return to Mexico City where he has been mounting a case against the Grandi family crime and narcotics syndicate. Police Captain Hank Quinlan is in charge on the US side and he soon has a suspect, a Mexican named Manolo Sanchez. Vargas is soon onto Quinlan and his Sergeant, Pete Menzies, when he catches them planting evidence to convict Sanchez. With his new American wife, Susie, safely tucked away in a hotel on the US side of the border - or so he thinks - he starts to review Quinlan's earlier cases. While concentrating on the corrupt policeman however, the Grandis have their own plans for Vargas and they start with his wife Susie.",-1.40582449527,-1.07538062669,-0.447294721888,-0.999791609253,-0.610380569061,-1.0522386189,-0.590892866253,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,8.1,tt0116282,Fargo,"Ethan Coen, Joel Coen","William H. Macy, Steve Buscemi, Peter Stormare, Kristin Rudrüd","Joel Coen, Ethan Coen",Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,0.802304008279,0.494156315017,-0.724086010185,0.149361837547,-0.426299302156,-0.959926188889,0.307120608296,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,8.5,tt0047396,Rear Window,"John Michael Hayes (screenplay), Cornell Woolrich (based on the short story by)","James Stewart, Grace Kelly, Wendell Corey, Thelma Ritter",Alfred Hitchcock,A wheelchair-bound photographer spies on his neighbours from his apartment window and becomes convinced one of them has committed murder.,-1.40582449527,-1.24059504161,0.6598704313,-0.270658658474,-0.437061502388,-0.529134848831,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,1,8.5,tt0043014,Sunset Boulevard,"Charles Brackett, Billy Wilder, D.M. Marshman Jr.","William Holden, Gloria Swanson, Erich von Stroheim, Nancy Olson",Billy Wilder,"The story, set in '50s Hollywood, focuses on Norma Desmond, a silent-screen goddess whose pathetic belief in her own indestructibility has turned her into a demented recluse. The crumbling Sunset Boulevard mansion where she lives with only her butler, Max who was once her director and husband has become her self-contained world. Norma dreams of a comeback to pictures and she begins a relationship with Joe Gillis, a small-time writer who becomes her lover, that will soon end with murder and total madness.",-1.40582449527,-1.40580945653,0.6598704313,-0.799438261933,-0.627801422034,-0.590676468839,0.75612734557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,0,8.1,tt0079944,Stalker,"Arkadiy Strugatskiy (novel), Boris Strugatskiy (novel), Arkadiy Strugatskiy (screenplay), Boris Strugatskiy (screenplay)","Alisa Freyndlikh, Aleksandr Kaydanovskiy, Anatoliy Solonitsyn, Nikolay Grinko",Andrei Tarkovsky,A guide leads two men through an area known as the Zone to find a room that grants wishes.,-1.40582449527,-0.20800494838,-0.724086010185,-1.0128389186,-0.627801422034,1.04017646138,-0.590892866253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,8.3,tt0093058,Full Metal Jacket,"Gustav Hasford (novel), Stanley Kubrick (screenplay), Michael Herr (screenplay), Gustav Hasford (screenplay)","Matthew Modine, Adam Baldwin, Vincent D'Onofrio, R. Lee Ermey",Stanley Kubrick,"A two-segment look at the effect of the military mindset and war itself on Vietnam era Marines. The first half follows a group of recruits in boot camp under the command of the punishing Gunnery Sergeant Hartman. The second half shows one of those recruits, Joker, covering the war as a correspondent for Stars and Stripes, focusing on the Tet offensive.",0.620458131516,0.122423881453,0.106287854706,0.236678901028,-0.266892875291,-0.406051608815,-0.590892866253,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223,0,8.3,tt0053604,The Apartment,"Billy Wilder, I.A.L. Diamond","Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston",Billy Wilder,"A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",-1.40582449527,-0.992773419236,0.6598704313,-0.888685523196,-0.627801422034,-0.129114318777,1.65414082012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
224,1,8.8,tt0109830,Forrest Gump,"Winston Groom (novel), Eric Roth (screenplay)","Tom Hanks, Rebecca Williams, Sally Field, Michael Conner Humphreys",Robert Zemeckis,"Forrest Gump, while not intelligent, has accidentally been present at many historic moments, but his true love, Jenny Curran, eludes him.",0.724370061095,0.411549107558,0.106287854706,2.5628569047,1.9389443834,0.393989451293,2.10314755739,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,8.6,tt0118799,Life Is Beautiful,"Vincenzo Cerami (story and screenplay by), Roberto Benigni (story and screenplay by)","Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano",Roberto Benigni,"In 1930s Italy, a carefree Jewish book keeper named Guido starts a fairy tale life by courting and marrying a lovely woman from a nearby city. Guido and his wife have a son and live happily together until the occupation of Italy by German forces. In an attempt to hold his family together and help his son survive the horrors of a Jewish Concentration Camp, Guido imagines that the Holocaust is a game and that the grand prize for winning is a tank.",0.126876466016,0.535459918746,-1.27766858678,0.0352791677746,-0.179381625931,-0.406051608815,0.75612734557,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,8.0,tt0073195,Jaws,"Peter Benchley (screenplay), Carl Gottlieb (screenplay), Peter Benchley (based on the novel by)","Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary",Steven Spielberg,"When a gigantic great white shark begins to menace the small island community of Amity, a police chief, a marine scientist and a grizzled fisherman set out to stop it.",0.828281990673,-0.373219363297,-0.170503433591,0.0149396717078,1.39637731707,-0.159885128782,0.75612734557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
