,id,random
3906,tt0903624,96
3907,tt4868958,69
3908,tt0028180,95
3909,tt4643580,14
3910,tt1202170,63
3911,tt1054509,48
3912,tt2359281,34
3913,tt1780934,96
3914,tt2991554,28
3915,tt0246313,14
3916,tt1293761,3
3917,tt2718418,16
3918,tt0090888,4
3919,tt0239102,1
3920,tt2318092,44
3921,tt0021839,1
3922,tt1334464,34
3923,tt0483586,57
3924,tt0353369,21
3925,tt0416263,71
3926,tt0202368,84
3927,tt0239042,56
3928,tt3387352,6
3929,tt1894425,79
3930,tt0054078,16
3931,tt1870432,61
3932,tt2274246,93
3933,tt3969990,61
3934,tt1046198,21
3935,tt0199924,26
3936,tt0024536,92
3937,tt0315306,49
3938,tt3743362,71
3939,tt3293426,34
3940,tt2017703,96
3941,tt1627937,64
3942,tt1217209,73
3943,tt0050973,12
3944,tt0091757,17
3945,tt1093370,10
3946,tt0218547,86
3947,tt0041839,38
3948,tt5104954,99
3949,tt0031939,15
3950,tt0382910,81
3951,tt0796366,84
3952,tt0808518,59
3953,tt1127180,45
3954,tt0104290,82
3955,tt0104299,42
3956,tt4944366,97
3957,tt2431448,16
3958,tt0167833,33
3959,tt0427327,65
3960,tt0366548,38
3961,tt2741626,42
3962,tt1285016,23
3963,tt3869246,39
3964,tt0232975,6
3965,tt0814296,14
3966,tt0404192,82
3967,tt4187786,66
3968,tt0282556,31
3969,tt0030083,52
3970,tt0022928,56
3971,tt1033483,56
3972,tt0011607,40
3973,tt0176783,86
3974,tt0270846,79
3975,tt3099370,77
3976,tt0095879,94
3977,tt0815745,55
3978,tt0109117,3
3979,tt0105477,67
3980,tt5097012,54
3981,tt1784356,49
3982,tt0218327,78
3983,tt0358273,19
3984,tt0214841,56
3985,tt0811159,39
3986,tt0244259,52
3987,tt0046568,96
3988,tt0435670,68
3989,tt0089308,32
3990,tt3856142,50
3991,tt0435679,27
3992,tt1431045,39
3993,tt0200426,11
3994,tt0111756,10
3995,tt0043397,15
3996,tt0111280,59
3997,tt0306062,98
3998,tt2071552,8
3999,tt0019585,95
4000,tt0307623,62
4001,tt0061578,6
4002,tt0080684,21
4003,tt0057168,40
4004,tt0915458,81
4005,tt0066409,23
4006,tt1262406,64
4007,tt4644836,85
4008,tt0236689,20
4009,tt0070377,0
4010,tt3317362,53
4011,tt5543456,16
4012,tt1059961,54
4013,tt0061759,76
4014,tt3405166,54
4015,tt0017832,38
4016,tt0114709,25
4017,tt0274824,38
4018,tt0042915,76
4019,tt0350585,95
4020,tt2194542,88
4021,tt0053001,34
4022,tt1799121,86
4023,tt0430912,68
4024,tt1657513,93
4025,tt2051931,47
4026,tt2256826,51
4027,tt0076340,37
4028,tt2943352,46
4029,tt0373908,50
4030,tt4191054,32
4031,tt0452866,61
4032,tt0452860,62
4033,tt0370010,86
4034,tt3106878,82
4035,tt1009017,57
4036,tt0183504,51
4037,tt2720966,26
4038,tt0338013,96
4039,tt0168629,70
4040,tt0188427,47
4041,tt0298130,8
4042,tt0314228,23
4043,tt0248126,3
4044,tt0030657,2
4045,tt0044079,71
4046,tt1840309,19
4047,tt1594970,97
4048,tt2260254,11
4049,tt1112639,79
4050,tt1873575,57
4051,tt0041642,63
4052,tt4610876,36
4053,tt0037157,99
4054,tt5159352,80
4055,tt1617200,75
4056,tt5152652,13
4057,tt0284094,56
4058,tt0040513,52
4059,tt5742484,90
4060,tt4674916,98
4061,tt1722612,89
4062,tt5334470,79
4063,tt0121309,89
4064,tt0038593,79
4065,tt0356542,16
4066,tt0262614,42
4067,tt0484095,52
4068,tt0159456,58
4069,tt3185650,40
4070,tt0073433,1
4071,tt0167193,37
4072,tt4795772,55
4073,tt0167190,94
4074,tt0087483,99
4075,tt1366917,48
4076,tt2116976,21
4077,tt2076916,55
4078,tt2116974,62
4079,tt1018764,30
4080,tt0104608,86
4081,tt0104604,22
4082,tt0057372,22
4083,tt0043098,9
4084,tt1803745,4
4085,tt3817950,8
4086,tt2316861,83
4087,tt3030786,5
4088,tt2071491,57
4089,tt1305678,73
4090,tt0062069,91
4091,tt0172495,73
4092,tt0791473,34
4093,tt0049648,52
4094,tt0098965,82
4095,tt4067378,19
4096,tt0093072,1
4097,tt3974386,49
4098,tt0450329,12
4099,tt0043274,15
4100,tt0450323,78
4101,tt1212428,34
4102,tt0038279,21
4103,tt0056172,14
4104,tt0081435,53
4105,tt3498658,80
4106,tt0421262,50
4107,tt1186367,26
4108,tt1528810,89
4109,tt4563072,15
4110,tt3961690,35
4111,tt0025066,88
4112,tt0317569,86
4113,tt0312043,50
4114,tt0110413,35
4115,tt0081775,99
4116,tt3526286,90
4117,tt0038095,12
4118,tt0072918,6
4119,tt0120689,4
4120,tt0326663,18
4121,tt1462576,42
4122,tt0820059,47
4123,tt0045936,62
4124,tt0257457,93
4125,tt0257451,43
4126,tt2656424,40
4127,tt3140724,0
4128,tt5934420,47
4129,tt0046004,86
4130,tt0046000,12
4131,tt0403703,42
4132,tt0367608,30
4133,tt2363219,19
4134,tt1863171,78
4135,tt0035119,7
4136,tt0243585,46
4137,tt2991532,28
4138,tt1091191,21
4139,tt0463664,66
4140,tt0032467,24
4141,tt0032465,75
4142,tt0185184,22
4143,tt0365609,61
4144,tt4429596,24
4145,tt3521084,52
4146,tt0139157,85
4147,tt4529128,72
4148,tt0135426,36
4149,tt3198282,88
4150,tt1585572,73
4151,tt2300783,41
4152,tt2917646,56
4153,tt0195360,61
4154,tt0040278,24
4155,tt2298592,2
4156,tt4261326,87
4157,tt4757164,52
4158,tt3829278,22
4159,tt0055233,39
4160,tt0034746,95
4161,tt0041584,61
4162,tt0097351,76
4163,tt0462538,14
4164,tt0829150,84
4165,tt2312718,41
4166,tt3347944,35
4167,tt5260948,74
4168,tt0329474,0
4169,tt4025150,66
4170,tt0120484,85
4171,tt0116040,56
4172,tt4238982,60
4173,tt0041361,59
4174,tt0037366,81
4175,tt2800448,35
4176,tt0447604,93
4177,tt0027201,63
4178,tt0035648,80
4179,tt0066963,70
4180,tt0259288,36
4181,tt3209858,18
4182,tt0338751,66
4183,tt1267433,62
4184,tt1320291,98
4185,tt5532888,93
4186,tt0845535,97
4187,tt0026487,65
4188,tt0162222,62
4189,tt1155076,73
4190,tt3381008,88
4191,tt0098571,35
4192,tt0035241,90
4193,tt0104815,28
4194,tt0026855,93
4195,tt2376660,23
4196,tt0048729,25
4197,tt3140454,29
4198,tt3120314,12
4199,tt1615843,53
4200,tt5360936,73
4201,tt0034189,70
4202,tt0329794,63
4203,tt1438173,92
4204,tt2472754,55
4205,tt4554408,44
4206,tt0295919,80
4207,tt2331566,22
4208,tt0349683,17
4209,tt3477554,18
4210,tt0873886,71
4211,tt0127940,53
4212,tt3506970,13
4213,tt0029287,69
4214,tt1228707,6
4215,tt4953348,40
4216,tt1228705,26
4217,tt0307607,65
4218,tt0034982,37
4219,tt0307605,96
4220,tt5677720,83
4221,tt0031001,75
4222,tt5176560,13
4223,tt0054817,41
4224,tt0376784,59
4225,tt0067770,4
4226,tt0371257,42
4227,tt0053640,5
4228,tt0120179,3
4229,tt2248661,3
4230,tt0035850,67
4231,tt2199711,58
4232,tt0158719,14
4233,tt0123915,46
4234,tt0032677,51
4235,tt0936504,61
4236,tt0350258,11
4237,tt0032670,37
4238,tt0365830,36
4239,tt1263679,27
4240,tt0107392,45
4241,tt0210945,6
4242,tt2991272,29
4243,tt0455142,83
4244,tt0005945,78
4245,tt0013086,71
4246,tt0285479,90
4247,tt0203716,3
4248,tt2903902,40
4249,tt0143187,79
4250,tt0360717,48
4251,tt2723334,49
4252,tt0370785,53
4253,tt0183523,39
4254,tt0068685,21
4255,tt2710534,96
4256,tt0381286,31
4257,tt0381281,99
4258,tt0155753,62
4259,tt4654864,29
4260,tt1826687,31
4261,tt2349142,41
4262,tt1307926,5
4263,tt0009544,75
4264,tt0874319,0
4265,tt2301041,76
4266,tt5890998,3
4267,tt0346747,95
4268,tt0280560,89
4269,tt1815691,45
4270,tt5973370,6
4271,tt2470102,40
4272,tt0036775,38
4273,tt4949162,81
4274,tt0041113,75
4275,tt1602103,20
4276,tt2997728,70
4277,tt2379727,1
4278,tt0482571,17
4279,tt1541806,31
4280,tt1183716,96
4281,tt2282829,55
4282,tt1182937,79
4283,tt0396269,17
4284,tt1542344,83
4285,tt2950510,81
4286,tt4691436,5
4287,tt0060482,30
4288,tt0372784,99
4289,tt3216288,34
4290,tt0122324,36
4291,tt0185244,46
4292,tt3621920,64
4293,tt0162035,91
4294,tt0267664,61
4295,tt0033727,75
4296,tt0030208,92
4297,tt0830833,14
4298,tt0093896,0
4299,tt0043072,89
4300,tt3478978,6
4301,tt2316801,63
4302,tt1298605,95
4303,tt0351283,34
4304,tt1224376,27
4305,tt5498536,53
4306,tt1308183,7
4307,tt1784670,8
4308,tt0119456,82
4309,tt0027948,62
4310,tt0240034,58
4311,tt2173768,29
4312,tt0049115,62
4313,tt0359398,35
4314,tt0118589,28
4315,tt0363727,34
4316,tt0118583,51
4317,tt5341670,67
4318,tt2247101,18
4319,tt0481797,44
4320,tt0058104,45
4321,tt0029633,89
4322,tt0097576,87
4323,tt0097570,11
4324,tt0231802,49
4325,tt1161431,18
4326,tt0231807,52
4327,tt3971732,47
4328,tt0808240,57
4329,tt2962362,25
4330,tt0069303,18
4331,tt0221073,50
4332,tt0076162,78
4333,tt0076166,66
4334,tt4007016,1
4335,tt0285868,37
4336,tt0068307,78
4337,tt1452902,77
4338,tt0068301,38
4339,tt2847534,23
4340,tt0256529,87
4341,tt0256524,64
4342,tt0077416,76
4343,tt0098320,54
4344,tt0077145,56
4345,tt5255874,93
4346,tt0367594,47
4347,tt0048672,4
4348,tt2122340,27
4349,tt0834932,30
4350,tt0289760,86
4351,tt2235515,10
4352,tt3574434,30
4353,tt0246683,40
4354,tt0046795,97
4355,tt1235827,76
4356,tt0046793,71
4357,tt5572872,5
4358,tt2140405,89
4359,tt0341368,26
4360,tt0367628,99
4361,tt0084078,0
4362,tt3836666,63
4363,tt3742300,80
4364,tt0039690,85
4365,tt3649566,65
4366,tt0216067,38
4367,tt0048996,1
4368,tt0036161,60
4369,tt0203816,66
4370,tt0454481,32
4371,tt0454485,16
4372,tt0120001,24
4373,tt0092916,2
4374,tt0095631,89
4375,tt0087910,79
4376,tt1670345,73
4377,tt2363519,2
4378,tt4562728,84
4379,tt5891194,83
4380,tt0065143,15
4381,tt4599524,40
4382,tt0327153,80
4383,tt0469641,5
4384,tt0145893,33
4385,tt0145891,99
4386,tt0324173,55
4387,tt0161119,16
4388,tt0103759,85
4389,tt3906192,42
4390,tt0295379,51
4391,tt2145597,90
4392,tt2908444,52
4393,tt0374497,66
4394,tt5856530,52
4395,tt0054703,95
4396,tt4976086,97
4397,tt2358592,48
4398,tt0100486,79
4399,tt1606169,52
4400,tt1606168,13
4401,tt0059508,77
4402,tt1786395,35
4403,tt0037697,61
4404,tt0086539,17
4405,tt1206541,93
4406,tt1206543,51
4407,tt6066170,5
4408,tt0212812,82
4409,tt0437814,12
4410,tt0091065,93
4411,tt0091794,83
4412,tt3267466,25
4413,tt0036342,86
4414,tt2410798,54
4415,tt0237693,57
4416,tt0036344,14
4417,tt0393109,55
4418,tt0037438,85
4419,tt0115563,24
4420,tt1753941,10
4421,tt0119846,84
4422,tt1783415,85
4423,tt0037340,27
4424,tt2042607,80
4425,tt5520614,41
4426,tt4529506,82
4427,tt0026711,60
4428,tt2084847,88
4429,tt0079771,70
4430,tt0124164,82
4431,tt0079777,50
4432,tt0070642,43
4433,tt1253837,96
4434,tt0222262,21
4435,tt0027006,95
4436,tt3120962,91
4437,tt0054969,34
4438,tt4500196,99
4439,tt3682448,77
4440,tt0064952,15
4441,tt0051081,56
4442,tt0810398,95
4443,tt3465488,95
4444,tt0343857,39
4445,tt3322156,62
4446,tt1392170,29
4447,tt0098513,18
4448,tt0359725,35
4449,tt0068435,24
4450,tt0356910,96
4451,tt0030374,92
4452,tt0109621,82
4453,tt0481545,51
4454,tt4481340,57
4455,tt0244216,1
4456,tt5569618,18
4457,tt0798798,15
4458,tt0083871,19
4459,tt0318974,94
4460,tt1117593,7
4461,tt2903560,92
4462,tt3215636,44
4463,tt3402880,85
4464,tt0163401,75
4465,tt0145777,4
4466,tt1311087,55
4467,tt2343373,96
4468,tt1276104,58
4469,tt1099212,79
4470,tt1843335,77
4471,tt1205543,63
4472,tt0042629,43
4473,tt0240772,84
4474,tt0045070,12
4475,tt2199733,22
4476,tt0035875,2
4477,tt2234052,80
4478,tt6038600,98
4479,tt4022608,45
4480,tt0216909,84
4481,tt0149233,30
4482,tt0114746,74
4483,tt0114743,8
4484,tt0038753,5
4485,tt0442289,79
4486,tt0475276,72
4487,tt4356092,9
4488,tt0080025,47
4489,tt2629110,69
4490,tt1540848,72
4491,tt0415306,50
4492,tt0470979,15
4493,tt0442757,50
4494,tt0478970,29
4495,tt3995806,25
4496,tt0077351,49
4497,tt1540847,64
4498,tt2393941,97
4499,tt0107798,86
4500,tt0018253,21
4501,tt1568921,11
4502,tt0099487,26
4503,tt2344678,16
4504,tt0186045,85
4505,tt2732392,24
4506,tt0312534,11
4507,tt0079182,79
4508,tt2549996,3
4509,tt0016052,58
4510,tt0369892,38
4511,tt0050639,98
4512,tt0242446,93
4513,tt1646208,63
4514,tt3145768,92
4515,tt0201413,35
4516,tt2861556,83
4517,tt0273709,44
4518,tt1274272,50
4519,tt2917290,54
4520,tt4937514,71
4521,tt0445934,41
4522,tt4292478,63
4523,tt1946347,19
4524,tt0113026,77
4525,tt0202464,4
4526,tt0181765,86
4527,tt2197776,51
4528,tt3868478,65
4529,tt0167404,69
4530,tt0308353,64
4531,tt0024966,96
4532,tt1442567,97
4533,tt2606788,35
4534,tt0110687,8
4535,tt0130864,66
4536,tt0019077,91
4537,tt5481984,98
4538,tt0239948,32
4539,tt0407887,66
4540,tt1234765,50
4541,tt1833084,20
4542,tt1714209,69
4543,tt0288244,83
4544,tt0397562,81
4545,tt0478813,12
4546,tt1772341,38
4547,tt1921064,8
4548,tt0093300,94
4549,tt6093868,87
4550,tt0212594,19
4551,tt4726166,30
4552,tt0047026,50
4553,tt0047796,42
4554,tt0232858,30
4555,tt0456635,93
4556,tt0094828,55
4557,tt4347932,24
4558,tt0314488,28
4559,tt0049682,45
4560,tt0363705,2
4561,tt5230412,79
4562,tt0387564,16
4563,tt0088772,79
4564,tt0429591,41
4565,tt0029870,44
4566,tt2713642,0
4567,tt0332724,18
4568,tt2294629,88
4569,tt0400797,48
4570,tt0391536,23
4571,tt2494362,94
4572,tt0056138,5
4573,tt1323594,25
4574,tt0059938,21
4575,tt1704161,23
4576,tt0979965,82
4577,tt0285845,35
4578,tt1077248,51
4579,tt1807028,65
4580,tt0077168,56
4581,tt2392383,93
4582,tt3280730,52
4583,tt0192796,74
4584,tt2209378,75
4585,tt0400426,55
4586,tt5044244,87
4587,tt0046268,30
4588,tt2023786,9
4589,tt3877296,44
4590,tt0335094,45
4591,tt0064373,94
4592,tt0109450,62
4593,tt0109454,85
4594,tt0052234,50
4595,tt0813988,7
4596,tt0350357,53
4597,tt2709768,42
4598,tt0092890,42
4599,tt4308718,33
4600,tt1756835,89
4601,tt0084016,45
4602,tt0087771,77
4603,tt0039101,22
4604,tt1931544,17
4605,tt0186725,32
4606,tt1528854,69
4607,tt2401769,38
4608,tt0148333,84
4609,tt0087283,49
4610,tt0028298,72
4611,tt0016575,65
4612,tt0155914,86
4613,tt0135465,11
4614,tt0160847,91
4615,tt0100935,36
4616,tt4563294,84
4617,tt0061671,88
4618,tt2726796,25
4619,tt0107054,73
4620,tt3659528,91
4621,tt4432480,40
4622,tt0838269,96
4623,tt0346514,59
4624,tt5569310,54
4625,tt0322539,45
4626,tt0032138,28
4627,tt0242856,71
4628,tt0059525,46
4629,tt1629737,64
4630,tt0249351,26
4631,tt3202828,38
4632,tt0060074,25
4633,tt0012975,75
4634,tt1537862,50
4635,tt0492749,16
4636,tt3413242,83
4637,tt0068723,27
4638,tt2100624,48
4639,tt0013925,51
4640,tt2720826,44
4641,tt2280132,31
4642,tt0119824,38
4643,tt0037419,54
4644,tt5592240,28
4645,tt0892769,53
4646,tt2532806,50
4647,tt4950038,69
4648,tt0368038,49
4649,tt0066921,21
4650,tt0058384,70
4651,tt0159628,74
4652,tt0312700,68
4653,tt0081433,72
4654,tt2758408,24
4655,tt0071573,2
4656,tt0060694,3
4657,tt4968808,76
4658,tt4759902,11
4659,tt4531868,84
4660,tt1851909,85
4661,tt0041328,72
4662,tt0273045,1
4663,tt0041896,20
4664,tt0278761,15
4665,tt0041890,94
4666,tt0056585,33
4667,tt1053946,43
4668,tt0275194,83
4669,tt0122286,72
4670,tt0026198,56
4671,tt0122288,35
4672,tt1845229,70
4673,tt0419025,48
4674,tt0218384,75
4675,tt0047498,6
4676,tt0477348,2
4677,tt0397976,55
4678,tt0197675,31
4679,tt0369610,64
4680,tt0316882,22
4681,tt0156534,71
4682,tt0026997,10
4683,tt0073629,86
4684,tt2537608,26
4685,tt0313547,98
4686,tt2308899,34
4687,tt0378848,3
4688,tt0219651,61
4689,tt0244452,94
4690,tt0265646,9
4691,tt0317932,3
4692,tt1643224,55
4693,tt0069446,50
4694,tt0071994,29
4695,tt1298650,59
4696,tt4599220,26
4697,tt2515456,0
4698,tt2515450,68
4699,tt1527705,44
4700,tt1649349,7
4701,tt2262175,50
4702,tt1133995,27
4703,tt1692231,50
4704,tt1663202,39
4705,tt0969653,82
4706,tt0969650,18
4707,tt0811138,68
4708,tt0336262,7
4709,tt1668200,54
4710,tt0211653,55
4711,tt1700494,81
4712,tt5042486,89
4713,tt0770828,22
4714,tt2408134,79
4715,tt0043556,48
4716,tt0043550,94
4717,tt0216926,13
4718,tt0468538,99
4719,tt0029463,90
4720,tt0188832,27
4721,tt0120903,16
4722,tt0120902,88
4723,tt2233951,55
4724,tt0038991,71
4725,tt0034497,40
4726,tt0120906,94
4727,tt0147843,55
4728,tt0081398,45
4729,tt4704862,21
4730,tt3149286,8
4731,tt1381263,75
4732,tt0424263,91
4733,tt2532022,99
4734,tt1263800,43
4735,tt1910522,73
4736,tt3965812,79
4737,tt0053351,74
4738,tt3253120,41
4739,tt0077623,67
4740,tt1966344,34
4741,tt2518370,80
4742,tt2667550,19
4743,tt0054377,34
4744,tt3572448,93
4745,tt0449059,9
4746,tt0042208,44
4747,tt0042200,76
4748,tt0496306,47
4749,tt0102138,52
4750,tt0129148,93
4751,tt0095774,82
4752,tt6169798,88
4753,tt4224482,98
4754,tt0006726,36
4755,tt3557978,76
4756,tt0033945,49
4757,tt0276265,52
4758,tt2948426,35
4759,tt1345836,82
4760,tt0144084,19
4761,tt0304141,61
4762,tt1877832,72
4763,tt0079969,69
4764,tt0756703,2
4765,tt0482531,43
4766,tt4947084,37
4767,tt1504320,79
4768,tt0299108,17
4769,tt0070563,38
4770,tt0070562,54
4771,tt1378274,77
4772,tt5567136,84
4773,tt5011604,86
4774,tt0130884,46
4775,tt0443510,27
4776,tt1034303,66
4777,tt0417875,86
4778,tt0101890,6
4779,tt0157472,60
4780,tt0169151,1
4781,tt0060196,77
4782,tt0166886,12
4783,tt3814486,32
4784,tt0065969,78
4785,tt3626368,82
4786,tt0199150,35
4787,tt0193173,97
4788,tt0283071,91
4789,tt0362989,83
4790,tt0119149,88
4791,tt0252487,81
4792,tt0252489,56
4793,tt2176037,65
4794,tt0040207,54
4795,tt4201394,83
4796,tt0401792,60
4797,tt2236020,88
4798,tt0031729,18
4799,tt0218246,28
4800,tt0273980,23
4801,tt0498465,29
4802,tt6121998,49
4803,tt0137085,67
4804,tt0119493,84
4805,tt0119360,95
4806,tt1422916,22
4807,tt0970955,90
4808,tt4020438,83
4809,tt0270959,71
4810,tt1980287,53
4811,tt0386140,34
4812,tt0421715,56
4813,tt2119552,48
4814,tt1045670,30
4815,tt0026055,43
4816,tt0261451,62
4817,tt0029672,11
4818,tt0127061,76
4819,tt0007539,0
4820,tt5196516,4
4821,tt0038565,71
4822,tt1546014,30
4823,tt0391516,15
4824,tt1229795,28
4825,tt1519469,70
4826,tt0030233,36
4827,tt0030234,18
4828,tt2898484,21
4829,tt0063759,41
4830,tt0057869,8
4831,tt0042788,74
4832,tt3593118,96
4833,tt1130884,94
4834,tt0494828,51
4835,tt3341832,57
4836,tt3028018,31
4837,tt0475937,17
4838,tt0105793,52
4839,tt0047268,55
4840,tt0274765,78
4841,tt0473567,53
4842,tt0114461,76
4843,tt0337926,19
4844,tt5934448,66
4845,tt0028108,38
4846,tt0425413,30
4847,tt0295721,13
4848,tt4136108,50
4849,tt0175157,16
4850,tt0395455,8
4851,tt0057246,23
4852,tt0186257,15
4853,tt0061479,10
4854,tt0019730,37
4855,tt0120738,36
4856,tt1572781,22
4857,tt0120737,95
4858,tt0120735,44
4859,tt2739854,59
4860,tt0411854,6
4861,tt0257210,85
4862,tt0202672,78
4863,tt0039386,29
4864,tt0039387,41
4865,tt5547116,43
4866,tt3460252,95
4867,tt6010936,77
4868,tt4269746,26
4869,tt0077644,60
4870,tt0103064,7
4871,tt0475627,14
4872,tt0045515,96
4873,tt0258463,63
4874,tt0402014,98
4875,tt0358960,58
4876,tt0089561,46
4877,tt0431109,58
4878,tt0032404,38
4879,tt0033576,59
4880,tt0097334,4
4881,tt0829134,47
4882,tt0245619,84
4883,tt0105417,73
4884,tt1854506,48
4885,tt0142008,81
4886,tt0210670,29
4887,tt1107334,5
4888,tt4168188,26
4889,tt0276923,67
4890,tt1102212,64
4891,tt0276929,35
4892,tt5199290,28
4893,tt0290808,89
4894,tt6045540,44
4895,tt1521232,61
4896,tt0113783,43
4897,tt0325591,11
4898,tt3405932,55
4899,tt2069020,99
4900,tt0409182,20
4901,tt0044171,53
4902,tt4587588,19
4903,tt0259225,87
4904,tt1279236,53
4905,tt0259220,67
4906,tt2235110,48
4907,tt0408324,69
4908,tt0308786,97
4909,tt4109034,70
4910,tt0233292,31
4911,tt0983193,94
4912,tt3826854,29
4913,tt2904650,33
4914,tt0292093,2
4915,tt0409459,93
4916,tt3726206,20
4917,tt2371325,97
4918,tt0119807,49
4919,tt0267833,82
4920,tt2249157,34
4921,tt0217979,53
4922,tt0298203,8
4923,tt0126296,52
4924,tt1374963,19
4925,tt0481053,38
4926,tt0071559,14
4927,tt0362843,30
4928,tt0115783,34
4929,tt4835472,39
4930,tt5347160,52
4931,tt3557492,25
4932,tt0057470,33
4933,tt2734602,79
4934,tt0441876,97
4935,tt2113795,75
4936,tt0091993,97
4937,tt0067421,14
4938,tt0025969,42
4939,tt1637691,25
4940,tt0059104,58
4941,tt3104336,16
4942,tt1398426,82
4943,tt1360833,97
4944,tt3421738,32
4945,tt0135831,92
4946,tt0135834,77
4947,tt0810823,89
4948,tt0810827,39
4949,tt0062365,56
4950,tt1586752,30
4951,tt1773063,61
4952,tt4304426,98
4953,tt1984113,69
4954,tt3365690,91
4955,tt0088038,60
4956,tt0083710,93
4957,tt0035299,20
4958,tt5537458,5
4959,tt0250745,16
4960,tt0029449,22
4961,tt0093158,55
4962,tt5122240,22
4963,tt0274716,89
4964,tt0042994,65
4965,tt1905076,83
4966,tt0458867,26
4967,tt0114072,3
4968,tt0284811,33
4969,tt0221205,78
4970,tt0196216,65
4971,tt4431392,54
4972,tt4017682,58
4973,tt0391726,12
4974,tt1656648,88
4975,tt1153101,80
4976,tt0042192,67
4977,tt2062622,18
4978,tt0009305,51
4979,tt0135165,74
4980,tt0135164,4
4981,tt0346491,2
4982,tt5216674,88
4983,tt5336366,32
4984,tt0042229,16
4985,tt1879078,19
4986,tt0330036,13
4987,tt3704854,92
4988,tt3087882,40
4989,tt5795382,9
4990,tt0116695,26
4991,tt2368717,12
4992,tt1636780,57
4993,tt3280176,71
4994,tt0443685,63
4995,tt0443680,55
4996,tt0353261,34
4997,tt0385307,82
4998,tt0371947,41
4999,tt1194654,17
5000,tt0053880,73
5001,tt4973826,66
5002,tt1359425,17
5003,tt0374536,9
5004,tt0188203,80
5005,tt2245137,95
5006,tt0024251,52
5007,tt0308644,66
5008,tt0427229,66
5009,tt0239234,61
5010,tt1368068,9
5011,tt5642184,54
5012,tt1045658,38
5013,tt4839424,90
5014,tt1991052,32
5015,tt0347458,98
5016,tt1487119,79
5017,tt3882440,96
5018,tt0033749,87
5019,tt1567609,31
5020,tt0410325,35
5021,tt4432144,29
5022,tt2723828,72
5023,tt0093342,62
5024,tt0049313,20
5025,tt4422164,20
5026,tt0383222,36
5027,tt0381849,98
5028,tt0492956,4
5029,tt2231208,84
5030,tt0398286,35
5031,tt1310362,26
5032,tt2109131,62
5033,tt1984274,6
5034,tt1319100,51
5035,tt0054821,51
5036,tt1984279,10
5037,tt0338108,56
5038,tt2119532,59
5039,tt1646971,83
5040,tt3901814,16
5041,tt1591479,39
5042,tt0376648,28
5043,tt0480242,75
5044,tt0056462,79
5045,tt1847738,12
5046,tt2398642,71
5047,tt0480249,58
5048,tt2837654,74
5049,tt0415137,78
5050,tt0030219,93
5051,tt0066109,6
5052,tt3113652,43
5053,tt0048045,81
5054,tt0063991,15
5055,tt0043014,92
5056,tt5812210,67
5057,tt2179678,82
5058,tt3419880,3
5059,tt0046883,78
5060,tt5497824,11
5061,tt0961077,50
5062,tt4354160,99
5063,tt0804905,32
5064,tt0048261,18
5065,tt0048260,30
5066,tt1226229,4
5067,tt0334901,82
5068,tt0149646,12
5069,tt2709726,69
5070,tt0074756,94
5071,tt4499228,5
5072,tt0039145,5
5073,tt4665626,82
5074,tt5431016,97
5075,tt0061456,80
5076,tt0151186,5
5077,tt0151189,5
5078,tt1690953,65
5079,tt0416449,92
5080,tt0120710,43
5081,tt0221418,84
5082,tt0077782,52
5083,tt0165982,91
5084,tt0231391,78
5085,tt0231462,57
5086,tt0307456,71
5087,tt1601943,84
5088,tt0045752,41
5089,tt4319980,34
5090,tt0118843,94
5091,tt0195267,83
5092,tt0065126,54
5093,tt0065125,60
5094,tt0047937,86
5095,tt0061633,97
5096,tt1711364,44
5097,tt0078159,21
5098,tt1707391,89
5099,tt1490017,77
5100,tt0249131,78
5101,tt1422730,77
5102,tt0914798,99
5103,tt0086847,83
5104,tt0039008,9
5105,tt0074781,54
5106,tt0454921,22
5107,tt1067774,40
5108,tt0091225,29
5109,tt0186988,48
5110,tt0007646,71
5111,tt0242814,56
5112,tt1244588,39
5113,tt0110763,10
5114,tt0114996,6
5115,tt1827527,20
5116,tt0039852,79
5117,tt0326756,60
5118,tt0039851,73
5119,tt6023790,12
5120,tt0358070,72
5121,tt1339433,92
5122,tt0075783,82
5123,tt0130436,27
5124,tt0418229,2
5125,tt1885250,45
5126,tt0248667,10
5127,tt1345449,2
5128,tt0280200,67
5129,tt2007447,94
5130,tt0096194,8
5131,tt3722726,63
5132,tt0055813,82
5133,tt0041502,20
5134,tt0092757,98
5135,tt0092755,68
5136,tt0041508,53
5137,tt0040904,68
5138,tt0879255,46
5139,tt0040679,81
5140,tt0050440,53
5141,tt0104549,19
5142,tt0058699,59
5143,tt6067432,0
5144,tt0087075,63
5145,tt0092281,8
5146,tt0426615,37
5147,tt0037454,44
5148,tt0366658,16
5149,tt0037456,97
5150,tt0800369,77
5151,tt0233289,98
5152,tt0262080,76
5153,tt0112454,7
5154,tt1281112,62
5155,tt0028141,3
5156,tt0177185,78
5157,tt4515070,1
5158,tt1886504,29
5159,tt1569380,38
5160,tt0257756,21
5161,tt0126010,83
5162,tt0064861,27
5163,tt0259974,8
5164,tt2182390,22
5165,tt2385169,10
5166,tt0792992,35
5167,tt0410466,47
5168,tt0169979,34
5169,tt0154631,86
5170,tt0093629,39
5171,tt4077956,97
5172,tt1848917,50
5173,tt0049057,44
5174,tt0247145,47
5175,tt3076658,79
5176,tt0860906,85
5177,tt5928448,87
